,text,label
3307,"Then, as if upon a second thought: “You ask Miss Dick,
judge; I allow _she_ knows.”

The little pause of consternation which this statement precipitated was
broken by an exclamation from Rucker.",0
3308,“Look out yonder!,0
3309,Somebody’s set the leaves afire!,0
3310,My God!,0
3311,"we left the
dynamite out there!”

Carfax, who was standing beside the mechanician, wheeled quickly to
face the open door.",0
3312,"Out beyond the drill derrick a thin line of fire,
driven by the freshening west wind and showing orange-colored under the
mist-wraiths, was sweeping down upon the clearing.",0
3313,"“Show me where you
left the stuff!” he snapped at the mechanician, but even as he spoke,
a fuse squibbed and the thunder of a terrific explosion shattered the
forest silences, the concussion smashing the glass in the small square
window, rocking the lightly built tool-house like the heaving of an
earthquake, and bombarding it an instant later with a rain of falling
_débris_.",0
3314,"The judge, sitting upon the coil of rope, was not thrown
down, but the five men who were standing were flung in a heap on the
floor.",0
3315,Tregarvon was the first to regain his feet and to reach the open.,0
3316,"The
cloud mantlings had been thrust aside for the moment, but the stir
was full of gray dust and acrid with the fumes of the explosive.",0
3317,"Where
the derrick and the new power-plant had stood there was a mass of
tangled wreckage, and the burying-ground glade looked as if it had been
swept by a tornado.",0
3318,"In the wan moonlight Tregarvon caught a glimpse
of something moving under the trees beyond the wreck; then the moving
object erected itself into the stature of a man.",0
3319,"One glance at the tall, frock-coated figure was enough.",0
3320,"With a mad yell
of rage, Tregarvon snatched the gun from the judge’s hands and gave
chase, calling to the frock-coated man to stand or he would shoot.",0
3321,"There was an instant of hesitation, seemingly of indecision; then the
man turned and fled.",0
3322,"And, as if to favor him, another scudding cloud
settled upon the mountain top, burying forest and glade, the tangled
wreck and the two runners in its fleecy depths.",0
3323,"Tregarvon raced on for a breath-cutting space; guided solely by the
crashing of the fugitive through the brier tangles and dry-leaf beds.",0
3324,"Then he began to get his second wind, and again he shouted the command
to halt.",0
3325,"Since this seemed only to have the effect of hastening the
thudding footsteps on ahead, he fired the gun, holding the muzzle
high, as he thought and intended, but apparently not high enough,
as the dreadful sequence immediately indicated.",0
3326,"For, almost exactly
coincident with the report of the gun, there was a shriek, the crash of
a falling body, and silence.",0
3327,"At this the pursuer came down from the transporting heights of berserk
rage with a shock that was sickening.",0
3328,"“Oh, good Lord!” he gasped; “I’ve
killed him!” Whereupon he flung the offending weapon afar and ran to
confirm the horrifying conclusion.",0
3329,"He was still running in the direction from which the cry had come when
the curious happening befell.",0
3330,"As if the solid earth had been whisked
away from beneath his feet he found himself whirling through empty
space; falling through unfathomable depths of it, it seemed, before he
collided with another world--a world of shocks and coruscating pains,
of beatings and bruisings, and presently of grateful forgetfulness.",0
3331,"XXVIII

The Ocoee’s Answer


When Tregarvon recovered consciousness he knew at once what had
happened to him.",0
3332,"In the blind and hurried search for the body of the
man he had presumptively shot he had fallen from the cliff edge; how
far was still problematical, but far enough, as a painful roaring
in his ears, a tightening agony in his forehead, and a bruised and
stiffening ankle sufficiently testified.",0
3333,His first thought was for his victim.,0
3334,"The man might not have been
killed outright; in which case he might be even now dying for the lack
of timely help.",0
3335,"The thought was insupportable and Tregarvon tried to
rise.",0
3336,"But the ankle, broken or twisted, he could not determine which,
gripped him like a fanged wild beast and he fell back with a groan.",0
3337,"None the less, in some way he must contrive to bring help.",0
3338,"He felt in
his pockets for matches.",0
3339,"A heap of dry leaves furnished the kindling
and a clear flame leaped up, hollowing out a small cavity of yellow
light in the misty gloom.",0
3340,"At this the fire-lighter saw that he was
at the bottom of a deep, water-worn cleft opening back from the outer
scarp of the cliff, and at right angles to it; a ravine which was
little more than a crevice, save that it was large enough to have trees
and shrubs growing in it.",0
3341,"He knew the crevice, though he had never explored it.",0
3342,"It lay at a point
almost exactly half-way between the glade and the tramhead.",0
3343,"Knowing
that the sound would not carry upward and backward over the cliff,
he did not waste his breath in vain shoutings.",0
3344,"The alternative was a
fire signal.",0
3345,"If the cloud would but lift a little, and he could gather
enough of the dry leaves to make a glow, the light would guide those
who must certainly, by this time, be searching for him.",0
3346,"This was his thought while he was nursing the handful of fire and
adding more leaves to it.",0
3347,"The blaze rose higher and the cavity in the
gloom grew larger until it became a hemisphere, with the black scarp of
the crevice wall for its flattened side.",0
3348,"A thickly matted vine covered
the face of the precipice, completely concealing the perpendicular
surface upon which it climbed.",0
3349,"At its roots in the crevice bottom the
dry leaves were bedded a foot deep.",0
3350,"Tregarvon was reaching painfully
for the mass of fresh fuel when the fire licked out and caught it
first.",0
3351,"There was a puff of dense smoke, a fierce blaze, and then the
climbing vine took fire and was brightly outlined in a network of
short-lived flame.",0
3352,"All this was normal enough, but what followed was curiously abnormal.",0
3353,"As the fire glowed hotter small fragments of the cliff face began to
split off, and these fragments, falling into the burning leaf-bed,
sprang alight with hissings and sputterings and much pungent smoke.",0
3354,"Tregarvon, ignoring the throbbing ankle, dragged himself an agonizing
foot or so nearer and secured one of the splintered fragments.",0
3355,"_It was
coal!_

Almost beside himself with excitement, he heaped more leaves upon the
fire.",0
3356,"By the light of the fresh upblaze he could make out the upper
line of the great coal seam.",0
3357,"It was at the height of a tall man’s head
above the bottom of the cleft, well-defined, unmistakable; the roof
shale of a vein fully six feet thick.",0
3358,"Here, discovered in the moment of
defeat, disaster, and woundings, was the Ocoee’s lavish answer to all
the costly questionings.",0
3359,"“My heavens!” gasped the discoverer; and a voice, apparently at his
elbow, said: “Quite so; if the heavens may be purchased with the gifts
of the earth.",0
3360,"The gifts are yours, Mr. Tregarvon; first by the right
of inheritance, and now by the right of discovery.”

Tregarvon twisted himself into a sitting posture, gritting his teeth
at the ankle’s protest and holding his head in his hands.",0
3361,"At a
little distance away sat the professor of mathematics, one long leg
jack-knifed for a support, and the other stretched awkwardly upon a
makeshift cushion of the fallen leaves.",0
3362,“You?” Tregarvon cried.,0
3363,"“Did you fall over the cliff, too?”

“I think it was I who showed you the way,” Hartridge amended.",0
3364,"“You are
a very apt pupil, Mr. Tregarvon.",0
3365,"I was scarcely well down here before
you played the part of Jill.”

“Are you--are you hurt?”

“Not by your shot-gun charge, happily; but my leg is broken.",0
3366,"And you?”

Tregarvon winced.",0
3367,"“I have a cracked skull, I think, and an ankle that
won’t let me get up.",0
3368,"But about that gunshot; I didn’t fire at you; I
shot into the air to make you stop.",0
3369,"Just the same, you gave me a quick
fit of the horrors.",0
3370,"When you yelled, I thought I had inadvertently
killed you.",0
3371,"What made you run?”

The professor’s smile was a little rueful, and also a little
shamefaced.",0
3372,"[Illustration: “My heavens!” gasped the discoverer; and a voice,
apparently at his elbow, said: “Quite so.”]

“What made you chase me?” he asked.",0
3373,“Because I was hot--fighting mad.,0
3374,"I wanted to drag you to an accounting
on the spot.",0
3375,"I don’t suppose you will be foolish enough to deny that
you set the leaf fire that caused the explosion?”

“Since I was near enough to be blown up myself such a denial might
have the weight of circumstantial evidence to support it,” was the
quiet reply.",0
3376,“But I do not make the denial.,0
3377,"It was I who set the leaves
afire.",0
3378,"I shall be greatly relieved if you can tell me that nobody was
injured.”

“So far as I know the dynamite didn’t kill any of us.",0
3379,"But tell me, did
you start that fire knowing that the explosion would follow?”

“By no means.",0
3380,"I may confess that I knew the dynamite had been placed;
but I supposed, as the most ordinary matter of course, that your men
had taken care of it when they captured their prisoner.”

“Then why did you light the fire?”

Again the quaint smile flitted across the face of the man who had
always contrived to tell less than the sum total of all he knew.",0
3381,"“Once again, Mr. Tregarvon, you are going into the question of motives,
which is a very large field, indeed.",0
3382,"Let us say that I wished to make
a diversion of some sort.",0
3383,"Will that satisfy you?”

“No,” was the blunt reply.",0
3384,"“I am sorry; I am afraid it will have to suffice for the present.”

Tregarvon’s head was throbbing so painfully that he found it next to
impossible to think clearly.",0
3385,But he would not desist.,0
3386,"“Hartridge, it has come to a show-down between us.",0
3387,"I’m giving you fair
warning.",0
3388,"Once I did you an injustice--or thought I did--but this time
you’ve given yourself away.",0
3389,"When I get up and around again, I’m going
to sift this thing to the ultimate bottom and somebody will be made to
sweat blood for what has been done to-night.",0
3390,"As matters stand now, you
seem to be the man the officers will want first.”

Once more the professor smiled.",0
3391,"“And yet you can’t say that I have ever
wittingly done anything to harm you,” he offered mildly.",0
3392,"“That remains to be proved,” was the angry retort.",0
3393,"“Meaning to, or
not meaning to, you fired that dynamite a little while back; and you
certainly have never strained yourself in any effort to help me.",0
3394,"You
knew that this big vein was here--you have known it all along!”

“This time you are not my guest, Mr. Tregarvon, and I may contradict
you without blame.",0
3395,"I did not know it.”

“Then why did you carve the Greek letter _pi_ on those two oak-trees
below the glade?",0
3396,"Or do you deny that, as well?”

“It is you who have found the value of _pi_,” said the one who was
under accusation.",0
3397,“I am ashamed to confess that it baffled me.,0
3398,"Some
three years ago, two strange surveyors acting, as I learned afterward,
in the interests of Consolidated Coal, ran many lines over this
property of yours, which was then practically abandoned.",0
3399,"I had no
access to their note-books, of course, so I was obliged to work out my
conclusions as best I could from their stakes.",0
3400,"One of these conclusions
was that the true vein would be found somewhere in this locality.",0
3401,"Can
you believe me thus far?”

“I’m trying to,” said Tregarvon.",0
3402,"“Go on.”

“It is humiliating to have to acknowledge that, while all the
line-running on the part of these strangers pointed to this immediate
locality, I could never discover the outcrop.",0
3403,"True, I never thought
of looking in this particular crevice.",0
3404,"But to preserve a record for
possible future investigation, I made the marks on the two trees.",0
3405,"The
distance between the oaks, carefully measured and multiplied by _pi_,
or three and the decimal one thousand, four hundred and sixteen, gives
the distance around the cliff from the lower oak to the point somewhere
below us where the intruding strangers drove their final stake.”

Tregarvon heaped more leaves upon the fire, which was threatening to
die out.",0
3406,"“You are still miles beyond my comprehension,” he complained moodily.",0
3407,"“On one hand, you stop at nothing to prevent me from finding out what
you have just told me, and on the other you make what appears to be a
very worthy and earnest effort to keep me from flinging myself into the
maw of Consolidated Coal.",0
3408,"How am I to reconcile such things?”

“When you are older, Mr. Tregarvon, and come to know human nature
a little better, you will apprehend the truth of that worldly wise
beatitude, ‘Blessed are they who expect little, for, verily, they shall
not be disappointed.’ Consider a moment: you came here, the legal owner
of the Ocoee, to be sure, and the innocent owner, inasmuch as your
father was the unsuspecting purchaser of stolen goods.",0
3409,"Yet you were
none the less the legitimate successor of the bandit who had looted
us.",0
3410,"You wouldn’t expect much from those who had been so ruthlessly
defrauded, would you?”

“Since I was not even constructively to blame, yes,” Tregarvon insisted
stubbornly.",0
3411,"“Your motive went deeper than that.”

“It did,” the professor admitted gravely.",0
3412,"“Almost from the first I saw
the slight chance of a reward, the attainment of which has been the one
thing desirable in a rather drab-colored life, slipping away from me;
taken away from me in sheer wantonness, as it seemed, since, I had been
given to understand, you were already pledged to marry Miss Wardwell.",0
3413,"It was not in human nature to be entirely unresentful, Mr. Tregarvon.”

“Oh; so that was it?” said Tregarvon shortly.",0
3414,"Then: “What I saw
yesterday afternoon in the forest back of Westwood House seems to prove
that I am as far out of the running as you are with Judge Birrell’s
daughter.”

The professor’s face became, for the moment, a study in astoundment.",0
3415,"“Ah--yes,” he said, stumbling over the words; and then: “I am to
infer that you didn’t recognize the young man whom you saw with Miss
Richardia yesterday afternoon?”

“No; he was a stranger to me.",0
3416,"Doesn’t the judge approve of him?”

This time the professor’s smile was rather grim.",0
3417,"“He does not--most decidedly.”

“But Richardia loves him; and that is enough--for you and for me.”

“Assuredly she loves him--very loyally,” was the grave reply; and a
moment later, as if the mention of the judge had evoked a new train of
thought: “I am curious to know if my leaf-fire diversion--which had
such unlooked-for and disastrous results--came soon enough.",0
3418,"How much
had Morgan McNabb confessed?”

Tregarvon ignored the brow-wrinkling of pain which accompanied the
question.",0
3419,"“I am beginning to believe that you are a very hardened criminal, Mr.
Hartridge.",0
3420,"If you know that McNabb had a confession to make, it follows
that you were his accomplice.”

The answer was a suppressed groan, for which the schoolmaster instantly
apologized.",0
3421,"“You--you must forgive me if I say that I can’t go into the matter
of culpability with you just now.",0
3422,"This leg--of mine--grows a bit
insistent.",0
3423,"But it will be the greatest possible satisfaction to me if
you will answer my question.”

“All right; you shall have it.",0
3424,"Just before the explosion came McNabb
had admitted that he was acting for somebody else.”

“But he did not name the person?”

“The judge was trying to make him do so, but he was still refusing.",0
3425,"The last thing he said, as I remember it, was something which seemed to
implicate Miss Richardia as the one who could tell if she chose.",0
3426,"Which
was absurd, of course.”

“Quite so,” was the low-voiced reply.",0
3427,"“Shall we let the matter rest
there--for the present?”

Tregarvon was holding his head in his hands again.",0
3428,"The throbbing pain
was so intense that he could only grit his teeth and endure.",0
3429,"When
speech became possible he gave his answer.",0
3430,“It may rest until I am able to take hold again.,0
3431,"Then I shall make
somebody pay for this night’s work if it takes every dollar I can dig
out of the Ocoee for the next ten years!”

Once more Hartridge bent in apparent agony over the broken leg.",0
3432,"But
when the paroxysm had passed he looked up with a face that was gray
with a deeper suffering than that inflicted by the broken bone.",0
3433,"“If you do; if you strike back in the spirit of reprisal, which seems
so justifiable to you now, you will carry the woundings of your own
vindictiveness to your grave, Mr. Tregarvon,” he said solemnly.",0
3434,Tregarvon did not comment upon the sober prophecy.,0
3435,"He was heaping more
leaves upon the fire and wondering irritably why it was taking the
rescuers so long to find them.",0
3436,"The hammering agony in his head climaxed
now at shorter intervals and the recurrences were blinding, but he
contrived to keep the leaf glow alive until a welcome shout from the
cliff above announced the presence of the searchers.",0
3437,"The hauling of the two injured men out of the deep cleft proved to be
a difficult undertaking, this though there were five in the rescue
party, which included the freed McNabb.",0
3438,"Once it was done, a stretcher
was quickly improvised for Hartridge, with Rucker, Tryon, and McNabb
to take turns as bearers; and Tregarvon made shift to help himself a
little, with Wilmerding and Carfax to shoulder him on either side.",0
3439,"On the slow progress back to the glade Tregarvon realized vaguely that
his companions were gravely silent; and as the lagging procession
issued from the wood he saw the cause.",0
3440,"Rucker, or some one, had
replaced the deflated tire and the motor-car had been brought upon
the scene.",0
3441,"The white glare of its headlamps focused upon the open
space in front of the tool shanty.",0
3442,"Judge Birrell, bowed and shrunken,
was sitting upon the tool-house door-step with his face hidden in
his hands; and on Rucker’s cot-bed, which had been placed under the
light of the headlamps, lay the body of a man covered with one of the
blankets.",0
3443,"“Who is it?” Tregarvon muttered, leaning more heavily upon his helpers.",0
3444,"He thought it singular that no one answered him, and the thought
swiftly became an irritation too keen to be borne.",0
3445,"“What the devil is the matter with you all?” he rasped, with a curious
idea that he had to shout to make his voice heard above the deafening
thunder of many cataracts in his brain.",0
3446,"Then, as in a dream, he seemed
to hear Wilmerding saying to Carfax, almost savagely: “Ease him down
and we’ll carry him.",0
3447,"Can’t you see he’s gone off his head?”




XXIX

Beyond the Gap


It was a full fortnight before the Hesterville physician, driven at
breakneck speed to Coalville in Wilmerding’s roadster on the night of
woundings, pronounced Tregarvon out of danger and in a fair way to
recover from the broken head.",0
3448,"Whatever the lapse of time may have meant for others, it had little
significance for the man who tossed and rolled in his bed in an upper
room of the Ocoee office-building.",0
3449,"Dim pictures there were of people
coming and going; of grotesque attendants lifting him about, these
sometimes parading as liveried Merkleys with Uncle William heads, or
the reverse; of faces, affectionately sorrowful, hanging over him,
now hopefully, and again with sharp anxiety in eyes which were never
completely recognizable.",0
3450,"But for the greater interval, what with thundering brain cataracts to
attend to, and a thousand dancing lights which had to be wheeled in
vanishing spirals, checked, stopped, and wheeled the other way around
precisely three hundred twirls a minute, he was so pressed for time as
not to be aware of the lapse of it.",0
3451,"Hence, when he finally opened eyes
of full consciousness upon the walls and ceiling of the familiar room,
he was sadly out of touch, his latest clear recollection being of a
cloud-banked night, of a glade in the mountain-top forest, and of two
great white eyes of artificial light staring down upon a cot-bed bier
supporting a blanketed body.",0
3452,"At first he thought he was alone in the bare-walled upper room, but at
his earliest conscious stirring Carfax came to stand beside the bed.",0
3453,"“That’s better--much better!” said the golden one, noting the
turning-point improvement at once.",0
3454,"“You certainly had us guessing,
old man.",0
3455,"Our only comfort has been in the fact that you could eat
and didn’t seem to be losing too much flesh.",0
3456,"Have the wheels stopped
buzzing?”

“They weren’t wheels; they were lights and waterfalls,” said the sick
man meticulously.",0
3457,"“All right; call ’em anything you like, so long as they’re gone.",0
3458,"We
had one doctor, a specialist from Nashville, who gave us a fit of
seasickness; said you’d live, and be all right physically, but that you
would most probably never recover your reason.",0
3459,"Nice cheerful prospect
for the friends and relatives, wasn’t it?”

“How long have I been knocked out, Poictiers?”

“Two solid weeks.”

“My mother and sister--has anybody written them?”

“Sure!",0
3460,Elizabeth has been writing them every day or so.,0
3461,"They wanted
to come down, of course, but we decided that it wasn’t best.",0
3462,"You were
getting all the care you could stand.”

“Then Elizabeth hasn’t gone home?”

“Not yet.",0
3463,"Her father and mother have gone to Florida, and she has been
staying on at Westwood House--what time she hasn’t been down here
coddling you.",0
3464,"She’s an angel, Vance; one of the kind you read about.",0
3465,"But I mustn’t let you talk too much.”

“If I can’t talk, you’ll have to.",0
3466,"Have you made it up with
Elizabeth--about that silly side-play of yours with Richardia?”

Carfax’s smile began on the cherubic lines but it ended in a mere
face-wrinkling of soberness.",0
3467,"“We have had too much else to think about; too many little diversions,
as you might say.",0
3468,"But I’m hoping she isn’t going to insist upon making
a horrible example of me for my apparent fickleness.”

“‘Too many little diversions’,” Tregarvon echoed.",0
3469,"“That reminds
me: I can remember you and the others pulling us out of the
crevice--Hartridge and me--and after that, a stretcher was made for
Hartridge and we used up an age or so getting back to the glade.",0
3470,"Am I
right, so far?”

“It was something like that; yes.”

“And when we came into the old burying-ground the motor-car had been
run down opposite the tool-house, and its headlamps made everything
look ghastly.",0
3471,"The judge was sitting on the door-step with his face
hidden in his hands, and Rucker’s cot was standing in the open under
the lights with a blanketed corpse lying upon it.",0
3472,"Who was the dead man,
Poictiers?”

Carfax shook his head.",0
3473,"“Call it a bad dream,” he said soothingly.",0
3474,"“The
cracked skull was beginning to get in its work.",0
3475,"You didn’t see any dead
man.”

Tregarvon closed his eyes wearily.",0
3476,"“It’s passing strange how a little
knock on the head can mix things.",0
3477,"I could swear that I saw the judge
and the dead man and the car just as I have described them.",0
3478,"Let it go,
and tell me about Richardia.”

Carfax seemed suddenly embarrassed.",0
3479,"“I--I don’t know as there is much
to tell,” he stammered.",0
3480,"“She--she is well, I believe.”

Tregarvon raised himself on an elbow.",0
3481,"“You’re keeping something back,” he protested.",0
3482,"“Is she--is
she--married?”

“Oh, no; nothing of that sort,” was the hasty reply.",0
3483,"“She has been
here to see you--she and her father--quite often; that is, as often
as possible.",0
3484,"I have fetched them in the car, you know.",0
3485,"They have left
nothing undone that could be done.”

Tregarvon still felt the presence of a reservation; of many of them;
but he was too weak to fight for the clearer explication.",0
3486,"“How is Hartridge getting along?” he asked, sinking back upon the
pillows.",0
3487,“Rather slowly.,0
3488,It was a bad fracture.,0
3489,"But the doctor says he won’t be
a cripple.”

“That’s good.",0
3490,I want him to get well so that I can drag him into court.,0
3491,He set the leaf fire that blew us up.,0
3492,"Did you know that?”

The golden youth nodded gravely.",0
3493,"“I know a good many things that I
didn’t know before you got your knockout.”

“Bring me down to date,” said the sick man impatiently.",0
3494,"“What have you
done about the mine?”

Carfax seemed to welcome the change to the more material field.",0
3495,"“Any number of things,” he answered cheerfully.",0
3496,"“In the first place
we--the judge and I--swore everybody to secrecy on that Monday night
of smashing catastrophes, and the secret has been kept from the world
at large, and from Consolidated Coal in particular.",0
3497,"The wrecked
drilling plant has been left just as it was; your laboring force has
been discharged; and the impression has been given that if you ever
recovered your wits, you’d go straight away back to Philadelphia, a
sadder and much wiser young man.”

“Fine!” approved the listener.",0
3498,"“But that isn’t all?”

“Not by a jugful.",0
3499,"Two days after you were hurt, Wilmerding resigned
from the C. C. & I. service and disappeared.",0
3500,"He has been North buying
machinery and material and shipping it in as far as Hesterville by
littles.",0
3501,"The explanation given and accepted is that a new company has
been formed to develop some coal lands in the Hesterville vicinity, and
the C. C. & I. people are running around in circles and uttering loud
cries in their effort to find out where the lands are and who is going
to develop them.”

“Good!--ripping good!” the sick man applauded.",0
3502,"“We have been only waiting for you to get upon your feet, and we
didn’t wish to give Thaxter and his backers any chance to tangle things
for you in the meantime.",0
3503,"The moment you are able to take hold you will
find everything in train--material and machinery where you can rush it
in with motor-trucks, labor all engaged, coke-burners from Pennsylvania
ready to take the first train south, and all that.”

Tregarvon doubled the pillows under his head and his eyes were
flashing.",0
3504,"“Poictiers, you’re a miracle!” he declared.",0
3505,The professional idler smiled his denial.,0
3506,“I didn’t do any of it.,0
3507,"I
merely stood aside and told the others to go ahead and we’d pay the
bills.",0
3508,"Wilmerding was fully competent to take charge of the business
part of it, and I have retained old Captain Duncan for the engineering.",0
3509,"All you have to do now is to rise up and say the word, and you’ll have
a mine that will make the Whitlow proposition compare accurately with a
last year’s almanac.”

Tregarvon closed his eyes again and kept them closed so long as to give
the impression that he had fallen asleep.",0
3510,"But when Carfax was about to
tiptoe away the heavy-lidded eyes opened.",0
3511,"“I’ll build upon the foundation you have laid, Poictiers; you and
Wilmerding and Duncan.",0
3512,"There are three things that I mean to do before
I quit and go West to look for another job: to stand the Ocoee upon
its feet as a paying proposition, to make provision for my mother
and sister with a part of the property and to divide the remainder
equitably among those who were frozen out in the Parker robbery, and
after this is done to turn heaven and earth over until I have found and
punished the man or men who have tried so hard to smash me.",0
3513,"When I’ve
squared up I’ll vanish.”

Carfax laid a hand as slender and shapely as a woman’s upon the hot
forehead.",0
3514,"“I’ve let you talk too much and you are getting the ‘wheels’
again,” he said gently.",0
3515,"“You mustn’t be vindictive; and there is no
reason on earth why you should talk of throwing things up and running
away.”

“There are good reasons for both,” was the stubborn insistence.",0
3516,"“I owe
it to common justice, no less than to myself, to dig up the criminal or
criminals and bring them to book.",0
3517,"If they should prove to be Thaxter
and his backers, after all, the world needs the example; and if it was
pure outlawry on the part of the McNabbs and Hartridge and some other
scoundrel that McNabb wouldn’t name there is all the more reason why
I should send for the best detectives the country affords and run the
outlaws down.",0
3518,"And as to running away after it is all over, that says
itself, Poictiers.",0
3519,"I couldn’t stay on here after Richardia is married
to another man.",0
3520,It isn’t in human nature.,0
3521,Now go away and let me sleep.,0
3522,"I want to hurry and get well, so that I can stand up and straighten
things out.”




XXX

A Grounded Wire


The small world of Coalville, centring socially under Tait’s store
porch, had its vivifying shock when it awoke one morning to find that
in a single night, as one might say, the entire face of nature had
changed for the sleepy little hamlet at the foot of old Pisgah.",0
3523,"In
the instant of transformation the Ocoee of many disappointments had
suddenly leaped into the foreground as a coal discovery of unlimited
possibilities; an army of workmen was massing to shift the old tramway
to the new opening; motor-trucks, piled high with material, were
trundling over the valley pike from Hesterville; carpenters were
rushing up new buildings at top speed; and at the centre of all these
stirring activities, directing and driving them, was the young man whom
rumor had been bulletining as dead or dying in his room on the second
floor of the old office-building, or at best destined to pass the
remainder of his life in an asylum.",0
3524,"Taking one thing with another, the gossips at Tait’s found it
difficult to recognize the convalescent Tregarvon.",0
3525,"The brief period
of his illness had seemed to mature him curiously; to make him a man
of a single idea--the idea being to turn the Ocoee into a producing
industry in the shortest possible time.",0
3526,"Also, they missed the genial
and mollifying influence of the young New York millionaire, who, though
still nominally an inmate of the Ocoee headquarters building, spent
most of his time on the mountain, presumably as a guest of the Caswells.",0
3527,"As it chanced, the store-porch gossips were not the only persons who
were finding a changed Tregarvon sitting at the desk of overlordship in
the hastily remodelled Ocoee office-building.",0
3528,"There were others, among
them Barnby, travelling freight agent for the railroad, who had come
all the way from his own headquarters to find out why the Ocoee was
hauling its new material from Hesterville in motor-trucks.",0
3529,"“You will find the reason in the correspondence files of your general
office,” was the curt reply of the Ocoee organizer.",0
3530,"“I asked for a
rate from Hesterville to Coalville on the material and was told that
the shortage of cars would make it impossible for your road to handle
the freight save as it might be transported a little at a time by the
daily way-train.",0
3531,"I don’t propose to be held up by a railroad company,
the policy of which seems to be dictated by the C. C. & I., Mr. Barnby.”

Barnby was a fleshy young man with an easy smile, and he gave the smile
its blandishing opportunity.",0
3532,"“You will have to ship your product out over our road when you get in
operation, won’t you?” he asked mildly.",0
3533,“Not necessarily.,0
3534,"We have all the capital we need, and if you don’t
give us an equal show with the C. C. & I. we shall build a ten-mile
industrial track, for which we have already secured a right of way, to
a connection with the South Central at Midvale.",0
3535,It’s up to your people.,0
3536,Talk it over with them when you go back to headquarters.,0
3537,"Glad to have
met you.",0
3538,Drop in again when you are going over the line.,0
3539,"Good morning.”

Touching this intimation that the coal trust had already begun a new
series of impeding activities, speculation was rife.",0
3540,"Some said that the
C. C. & I. would buy the new mine, lock, stock, and barrel, and close
it; others hinted that the trust would put the price of coke so low
that the new company would be bankrupted in short order; still others
suggested that Consolidated Coal would conspire with the railroad and
call Tregarvon’s bluff to build the industrial cut-off.",0
3541,"Wilmerding or Duncan, or both of them, brought these rumors to
Tregarvon, and were amazed to find that he refused to be either
disturbed or greatly interested.",0
3542,"In many ways the superintendent and
the old Scotch engineer were discovering daily that they had to do with
a man who had developed suddenly into a master of himself and others.",0
3543,"The light-hearted young fellow who had thrown himself so joyously
into the fray at the beginning had given place to a modern captain
of industry, alert, strong-willed, a bit dictatorial, perhaps, but
entirely capable.",0
3544,"“Never mind what the C. C. & I. is doing, or will try to do,” he told
his oddly assorted lieutenants.",0
3545,"“Our job is to get the mine open and
the ovens fired.",0
3546,"Consolidated Coal will neither buy us nor break us,
nor force us to build a railroad to Midvale.",0
3547,"I’ll take care of all
those details at the proper time.”

It was on the day when the first tram loads of Ocoee coal were coming
down the mountain to be dumped into the oven-filling hoppers that
another caller discovered the new Tregarvon.",0
3548,"Late in the afternoon
a neat, rubber-tired buggy, drawn by a black Hambletonian, stopped
in front of the Ocoee office-building, and a round-bodied little man
descended and hitched the horse.",0
3549,"Somewhat to his chagrin, it may be supposed, Mr. Onias Thaxter was
allowed to cool his heels for a full quarter of an hour in the outer
office before he was admitted to the presence of the new overlord;
and the waiting was doubtless the harder to endure since he came
bearing the olive-branch of peace.",0
3550,"Tregarvon sat back in his chair and
listened coldly while the peace branch was getting itself waved to an
accompaniment of placative speech.",0
3551,"“There is no such thing as personal vindictiveness in business, Mr.
Tregarvon,” was the summing-up of the Thaxter argument.",0
3552,"“Without
admitting it as a fact, let us assume, for the moment, that the man
Sawyer was employed as a sort of scout for our people.",0
3553,"This is a thing
that is done every day; it’s business, and good business.",0
3554,"You might
do it yourself, if you had a competitor.",0
3555,"We are hearing it asserted
here and there and everywhere that you are charging us with a lot of
outlawry with which we had nothing to do, and that you are going to
press the charges in the courts.",0
3556,"Will you pardon me if I say that that
isn’t playing the game?”

“You may say anything you wish to say, if you will only make it
sufficiently brief,” was the discouraging rejoinder.",0
3557,“I have already made my suggestion.,0
3558,"It must be evident to you that a
consolidation of interests with us is by far the most sensible plan you
can adopt.",0
3559,"You can hardly hope to do business here, as an independent
coal operator, in the heart of a region which we have developed.",0
3560,"There
would be constant friction; in the market, with your labor, with the
transportation companies.",0
3561,"I am not authorized to make a definite
proposal, but if you will organize your new company on a conservative
basis with a modest capitalization, I feel sure that our people would
take you in as a subsidiary, share for share at par value.”

“Are you quite through?” asked the new Tregarvon, when the emissary
paused to take breath.",0
3562,"“If you are, you may have my answer in one
word--No.”

“I am sure you are deciding too hastily, and because you haven’t given
the plan sufficient thought.",0
3563,"As I have pointed out, there is no such
thing as vindictiveness in business; but when you deliberately set up
that standard for yourself, you mustn’t expect the other fellow to lie
down and let you run the truck-wheels over him.”

“By which you mean that if I refuse to let you swallow me peaceably,
you will do it the other way?”

“That is your own deduction--not mine,” said the bookkeeper in the tone
of one trying to soothe a wayward child.",0
3564,"“Then listen to me, Mr. Thaxter.",0
3565,"Some scoundrels--possibly you and
your people--have harried me like a lot of pirates.",0
3566,"Nothing has been
left undone in the effort either to swindle me out of my property on
the one hand, or to force me out of it on the other.",0
3567,"But now the shoe
is on the other foot”--he was leaning across the corner of the desk
and emphasizing the words with a clenched fist beating softly upon the
oak--“we have Sawyer where we can make him talk.",0
